"Experiment","Run","Number","Feature","Margs","Data"
"S3",10,"Feature59","x51",0.0102317113482254,"505_tecator"
"S3",10,"Feature60","x55",0.0101689709397957,"505_tecator"
"S3",10,"Feature61","x57",0.0100638192374661,"505_tecator"
"S3",10,"Feature62","x63",0.0100130238788789,"505_tecator"
"S3",10,"Feature63","x22",0.00974542737564655,"505_tecator"
"S3",10,"Feature64","x74",0.00936466750350421,"505_tecator"
"S3",10,"Feature65","x4",0.00849519642651369,"505_tecator"
"S3",10,"Feature66","x12",0.00826521887802386,"505_tecator"
"S3",10,"Feature67","x56",0.0082258068545787,"505_tecator"
"S3",10,"Feature68","x24",0.00822426842963837,"505_tecator"
"S3",10,"Feature69","x111",0.00792911941990322,"505_tecator"
"S3",10,"Feature70","x43",0.00763853963218263,"505_tecator"
"S3",10,"Feature71","x66",0.00715716748662727,"505_tecator"
"S3",10,"Feature72","x72",0.00666380673627821,"505_tecator"
"S3",10,"Feature73","x101",0.00661296291015076,"505_tecator"
"S3",10,"Feature74","x83",0.00653362787510393,"505_tecator"
"S3",10,"Feature75","x115",0.00629982366442846,"505_tecator"
"S3",10,"Feature76","x44",0.00615532824520823,"505_tecator"
"S3",10,"Feature77","x13",0.00614712856529794,"505_tecator"
"S3",10,"Feature78","x122",0.00611578861805427,"505_tecator"
"S3",10,"Feature79","x47",0.00606297053992144,"505_tecator"
"S3",10,"Feature80","x52",0.00584659036794659,"505_tecator"
"S3",10,"Feature81","x77",0.00584242074778992,"505_tecator"
"S3",10,"Feature82","x59",0.00546653929523062,"505_tecator"
"S3",10,"Feature83","x120",0.00544999765632229,"505_tecator"
"S3",10,"Feature84","x9",0.00537679288859564,"505_tecator"
"S3",10,"Feature85","x15",0.00534648729430641,"505_tecator"
"S3",10,"Feature86","x68",0.00532706614696963,"505_tecator"
"S3",10,"Feature87","x21",0.00508194004678617,"505_tecator"
"S3",10,"Feature88","x96",0.00495427755265422,"505_tecator"
"S3",10,"Feature89","x113",0.00494477149577193,"505_tecator"
"S3",10,"Feature90","x78",0.00489678299066418,"505_tecator"
"S3",10,"Feature91","x20",0.00477521213010972,"505_tecator"
"S3",10,"Feature92","x16",0.00468887378612535,"505_tecator"
"S3",10,"Feature93","x80",0.00465178488388324,"505_tecator"
"S3",10,"Feature94","x58",0.00460747057446416,"505_tecator"
"S3",10,"Feature95","x81",0.00448426350646362,"505_tecator"
"S3",10,"Feature96","x114",0.00432772206940349,"505_tecator"
"S3",10,"Feature97","x61",0.00426757425577009,"505_tecator"
"S3",10,"Feature98","x17",0.00426418906234167,"505_tecator"
"S3",10,"Feature99","x46",0.00422899220930929,"505_tecator"
"S3",10,"Feature100","x102",0.00339726958611433,"505_tecator"
"S3",10,"Feature101","x109",0.00295059802455807,"505_tecator"
"S3",10,"Feature102","x5",0.00204592273654585,"505_tecator"
"S3",10,"Feature103","x11",0.00165808976730397,"505_tecator"
"S3",10,"Feature104","x99",0.00153960310483017,"505_tecator"
"S3",10,"Feature1","x2",1,"519_vinnie"
"S3",10,"Feature2","x1",0.0615806492533932,"519_vinnie"
"S3",10,"Feature1","x1*x3",0.999999999998429,"522_pm10"
"S3",10,"Feature2","x3",0.672463258573294,"522_pm10"
"S3",10,"Feature3","x3",0.672463042733362,"522_pm10"
"S3",10,"Feature4","x5",0.017177861282885,"522_pm10"
"S3",10,"Feature1","x1",0.660907374563765,"523_analcatdata_neavote"
"S3",10,"Feature2","x1",0.660907374563765,"523_analcatdata_neavote"
"S3",10,"Feature3","x1*x1",0.0173922993306255,"523_analcatdata_neavote"
"S3",10,"Feature4","x1*x1",0.0173922993306255,"523_analcatdata_neavote"
"S3",10,"Feature1","x3",1,"527_analcatdata_election2000"
"S3",10,"Feature2","x6",1,"527_analcatdata_election2000"
"S3",10,"Feature3","x5",1,"527_analcatdata_election2000"
"S3",10,"Feature4","x7",1,"527_analcatdata_election2000"
"S3",10,"Feature5","x8",1,"527_analcatdata_election2000"
"S3",10,"Feature6","x9",1,"527_analcatdata_election2000"
"S3",10,"Feature7","x4",1,"527_analcatdata_election2000"
"S3",10,"Feature8","x1",1,"527_analcatdata_election2000"
"S3",10,"Feature9","x10",1,"527_analcatdata_election2000"
"S3",10,"Feature10","troot(x8)",0.921941212159237,"527_analcatdata_election2000"
"S3",10,"Feature11","x2",0.921880697651834,"527_analcatdata_election2000"
"S3",10,"Feature12","x11",0.921880443428632,"527_analcatdata_election2000"
"S3",10,"Feature13","x2",0.0781193023481751,"527_analcatdata_election2000"
"S3",10,"Feature14","p0(x2)",0.078119302030833,"527_analcatdata_election2000"
"S3",10,"Feature1","x1",0.857142857142862,"529_pollen"
"S3",10,"Feature2","x3",0.767857142857155,"529_pollen"
"S3",10,"Feature3","x2",0.732142857142784,"529_pollen"
"S3",10,"Feature4","x4",0.714285714285715,"529_pollen"
"S3",10,"Feature5","x4",0.678571428571417,"529_pollen"
"S3",10,"Feature6","x2",0.642857142857297,"529_pollen"
"S3",10,"Feature7","x3",0.607142857142844,"529_pollen"
"S3",10,"Feature8","x1",0.571428571428529,"529_pollen"
"S3",10,"Feature1","x8",0.999193351374735,"542_pollution"
"S3",10,"Feature2","x14",0.998270560769717,"542_pollution"
"S3",10,"Feature3","x11",0.996548440827512,"542_pollution"
"S3",10,"Feature4","x9",0.922290156303447,"542_pollution"
"S3",10,"Feature5","x1",0.735774557791579,"542_pollution"
"S3",10,"Feature6","x7",0.733405695648375,"542_pollution"
"S3",10,"Feature7","x7",0.675444626511188,"542_pollution"
"S3",10,"Feature8","x1",0.57967175499222,"542_pollution"
"S3",10,"Feature9","x9",0.426448066877678,"542_pollution"
"S3",10,"Feature10","x2",0.138527010757108,"542_pollution"
"S3",10,"Feature11","x6",0.134715696092557,"542_pollution"
"S3",10,"Feature12","cos_deg(x7)",0.00151810409307051,"542_pollution"
"S3",10,"Feature13","sigmoid(x1)",0.00143335765563278,"542_pollution"
"S3",10,"Feature14","x14*x1",0.00136795301472412,"542_pollution"
"S3",10,"Feature1","x4",0.999999933444949,"547_no2"
"S3",10,"Feature2","x1*x4",0.997812990439813,"547_no2"
"S3",10,"Feature3","x1",0.833994071240779,"547_no2"
"S3",10,"Feature4","x3",0.77184999351384,"547_no2"
"S3",10,"Feature5","x2",0.69396371149566,"547_no2"
"S3",10,"Feature6","x3",0.657868397726771,"547_no2"
"S3",10,"Feature7","x2",0.561666361684016,"547_no2"
"S3",10,"Feature8","x1",0.55736896243405,"547_no2"
"S3",10,"Feature9","x2",0.526809913063781,"547_no2"
"S3",10,"Feature10","sigmoid(x3)",0.0744431688444298,"547_no2"
"S3",10,"Feature1","p0(x1)",0.999186265024256,"556_analcatdata_apnea2"
"S3",10,"Feature2","x1*x1",0.856559861797446,"556_analcatdata_apnea2"
"S3",10,"Feature3","x1",0.714568036810133,"556_analcatdata_apnea2"
"S3",10,"Feature4","sigmoid(x1)",0.571848072731227,"556_analcatdata_apnea2"
"S3",10,"Feature5","cos_deg(x1)",0.571847697239555,"556_analcatdata_apnea2"
"S3",10,"Feature6","x1",0.571000189856141,"556_analcatdata_apnea2"
"S3",10,"Feature1","cos_deg(x2)",0.985378104919054,"557_analcatdata_apnea1"
"S3",10,"Feature2","sin_deg(x2)",0.812047785731302,"557_analcatdata_apnea1"
"S3",10,"Feature3","x2",0.682212746416536,"557_analcatdata_apnea1"
"S3",10,"Feature4","x2",0.635192217239961,"557_analcatdata_apnea1"
"S3",10,"Feature5","x2*x2",0.547436876788878,"557_analcatdata_apnea1"
"S3",10,"Feature6","x2*x2",0.453614073264804,"557_analcatdata_apnea1"
"S3",10,"Feature1","x1*(x7*x1)",0.999999999999998,"560_bodyfat"
"S3",10,"Feature2","sin_deg(x1*(x7*x1))",0.999999253224892,"560_bodyfat"
"S3",10,"Feature3","x1",0.672392737877972,"560_bodyfat"
"S3",10,"Feature4","x1",0.662092413085223,"560_bodyfat"
"S3",10,"Feature5","sin_deg(x1)",0.280925777479873,"560_bodyfat"
"S3",10,"Feature6","sin_deg(x1)",0.261161149876768,"560_bodyfat"
"S3",10,"Feature7","x7",0.0153656618735417,"560_bodyfat"
"S3",10,"Feature8","x1*x1",0.00419231475235972,"560_bodyfat"
"S3",10,"Feature1","x4*x4",1,"561_cpu"
"S3",10,"Feature2","x6*x3",1,"561_cpu"
"S3",10,"Feature3","x4*troot(cos_deg(x7))",1,"561_cpu"
"S3",10,"Feature4","(x5*x4)*x4",1,"561_cpu"
"S3",10,"Feature5","x5*sigmoid(x6)",0.999999999966889,"561_cpu"
"S3",10,"Feature6","troot(x3)*troot(x1)",0.999999863320794,"561_cpu"
"S3",10,"Feature7","x1",0.999970772156763,"561_cpu"
"S3",10,"Feature8","x5",0.938986468152543,"561_cpu"
"S3",10,"Feature9","x4",0.686994744142017,"561_cpu"
"S3",10,"Feature10","x3",0.674807628128065,"561_cpu"
"S3",10,"Feature11","x4",0.662601039089764,"561_cpu"
"S3",10,"Feature12","x3",0.662581566318384,"561_cpu"
"S3",10,"Feature1","x1",1,"562_cpu_small"
"S3",10,"Feature2","cos_deg(cos_deg(sin_deg(troot(x6))))",1,"562_cpu_small"
"S3",10,"Feature3","p0(troot(sigmoid(troot(x9))))",1,"562_cpu_small"
"S3",10,"Feature4","p0(x12)*sin_deg(troot(x6))",1,"562_cpu_small"
"S3",10,"Feature5","x8",1,"562_cpu_small"
"S3",10,"Feature6","sigmoid(cos_deg(x12))",1,"562_cpu_small"
"S3",10,"Feature7","x7*sigmoid(x4)",1,"562_cpu_small"
"S3",10,"Feature8","x11",1,"562_cpu_small"
"S3",10,"Feature9","x7",1,"562_cpu_small"
"S3",10,"Feature10","x12",1,"562_cpu_small"
"S3",10,"Feature11","cos_deg(sigmoid(x8))",1,"562_cpu_small"
"S3",10,"Feature12","cos_deg(p0(sigmoid(troot(x12))))",1,"562_cpu_small"
"S3",10,"Feature13","x3",1,"562_cpu_small"
"S3",10,"Feature14","troot(x12)",0.999999999996811,"562_cpu_small"
"S3",10,"Feature1","x1",1,"573_cpu_act"
"S3",10,"Feature2","x21*x10",1,"573_cpu_act"
"S3",10,"Feature3","x18",1,"573_cpu_act"
"S3",10,"Feature4","x20",1,"573_cpu_act"
"S3",10,"Feature5","x7",1,"573_cpu_act"
"S3",10,"Feature6","x17",1,"573_cpu_act"
"S3",10,"Feature7","sigmoid(troot(x8))",1,"573_cpu_act"
"S3",10,"Feature8","sin_deg(troot(x20))",1,"573_cpu_act"
"S3",10,"Feature9","x6*x21",1,"573_cpu_act"
"S3",10,"Feature10","x21",1,"573_cpu_act"
"S3",10,"Feature11","sin_deg(x20)",1,"573_cpu_act"
"S3",10,"Feature12","x3",1,"573_cpu_act"
"S3",10,"Feature13","x6",1,"573_cpu_act"
"S3",10,"Feature14","sigmoid(x21)",1,"573_cpu_act"
"S3",10,"Feature15","troot(x21)",1,"573_cpu_act"
"S3",10,"Feature16","x6*cos_deg(x21)",1,"573_cpu_act"
"S3",10,"Feature17","x5",1,"573_cpu_act"
"S3",10,"Feature18","sigmoid(cos_deg(x21))",0.999999999999966,"573_cpu_act"
"S3",10,"Feature19","x9",0.999999999999966,"573_cpu_act"
"S3",10,"Feature20","cos_deg(x9)",0.999999999999966,"573_cpu_act"
"S3",10,"Feature21","x16",0.999999999997098,"573_cpu_act"
"S3",10,"Feature22","x19",0.999999999996,"573_cpu_act"
"S3",10,"Feature23","cos_deg(x21)",0.999999999988745,"573_cpu_act"
"S3",10,"Feature24","cos_deg(1+(sin_deg(x20)+x5))",0.999925490606213,"573_cpu_act"
"S3",10,"Feature1","x2",1,"579_fri_c0_250_5"
"S3",10,"Feature2","x4",1,"579_fri_c0_250_5"
"S3",10,"Feature3","x5",1,"579_fri_c0_250_5"
"S3",10,"Feature4","x2*x2",0.999999999162109,"579_fri_c0_250_5"
"S3",10,"Feature5","sin_deg(x1)",0.999999998825714,"579_fri_c0_250_5"
"S3",10,"Feature6","x1",0.999999998431906,"579_fri_c0_250_5"
"S3",10,"Feature7","x3",0.996010767599106,"579_fri_c0_250_5"
"S3",10,"Feature8","x3*x3",0.966893421339963,"579_fri_c0_250_5"
"S3",10,"Feature9","sigmoid(x3)",0.0380550099238787,"579_fri_c0_250_5"
"S3",10,"Feature1","x4*sigmoid(x3)",1,"581_fri_c3_500_25"
"S3",10,"Feature2","sigmoid(sin_deg(p0(sigmoid(x2*x1))))",1,"581_fri_c3_500_25"
"S3",10,"Feature3","x2*x1",1,"581_fri_c3_500_25"
"S3",10,"Feature4","x3",1,"581_fri_c3_500_25"
"S3",10,"Feature5","x5",1,"581_fri_c3_500_25"
"S3",10,"Feature6","sin_deg(x2*x1)",1,"581_fri_c3_500_25"
"S3",10,"Feature7","sin_deg(p0(sigmoid(x2*x1)))",1,"581_fri_c3_500_25"
"S3",10,"Feature8","(x2*x1)*(x2*x1)",1,"581_fri_c3_500_25"
"S3",10,"Feature9","sigmoid(x3)",0.999999832327298,"581_fri_c3_500_25"
"S3",10,"Feature10","x13",0.0642798923488161,"581_fri_c3_500_25"
"S3",10,"Feature11","x23",0.0554771524354381,"581_fri_c3_500_25"
"S3",10,"Feature12","x2",0.0438562661808969,"581_fri_c3_500_25"
"S3",10,"Feature1","x3",1,"582_fri_c1_500_25"
"S3",10,"Feature2","x4",1,"582_fri_c1_500_25"
"S3",10,"Feature3","p0(troot(sigmoid(x1)))",1,"582_fri_c1_500_25"
"S3",10,"Feature4","sigmoid(x1)*x1",1,"582_fri_c1_500_25"
"S3",10,"Feature5","sin_deg(sin_deg(x3*x1))",1,"582_fri_c1_500_25"
"S3",10,"Feature6","sigmoid(x1)",1,"582_fri_c1_500_25"
"S3",10,"Feature7","x3*sin_deg(sigmoid(x1))",1,"582_fri_c1_500_25"
"S3",10,"Feature8","x2*x3",1,"582_fri_c1_500_25"
"S3",10,"Feature9","cos_deg(x3)*x1",1,"582_fri_c1_500_25"
"S3",10,"Feature10","x5",0.999999999214549,"582_fri_c1_500_25"
"S3",10,"Feature11","x1",0.999999997787358,"582_fri_c1_500_25"
"S3",10,"Feature12","sigmoid(sigmoid(x1))",0.999999997787358,"582_fri_c1_500_25"
"S3",10,"Feature13","x5",0.500000007893163,"582_fri_c1_500_25"
"S3",10,"Feature1","p0(sigmoid(x2))",1,"583_fri_c1_1000_50"
"S3",10,"Feature2","sigmoid(x1)",1,"583_fri_c1_1000_50"
"S3",10,"Feature3","sigmoid(cos_deg(x2*x2))",1,"583_fri_c1_1000_50"
"S3",10,"Feature4","x5",1,"583_fri_c1_1000_50"
"S3",10,"Feature5","sin_deg(sigmoid(x2))",1,"583_fri_c1_1000_50"
"S3",10,"Feature6","p0(cos_deg(x2*x2)*cos_deg(sigmoid(x1)))",1,"583_fri_c1_1000_50"
"S3",10,"Feature7","x4*sigmoid(sin_deg(x2))",1,"583_fri_c1_1000_50"
"S3",10,"Feature8","x1",1,"583_fri_c1_1000_50"
"S3",10,"Feature9","p0(sin_deg(cos_deg(sigmoid(x1))))",1,"583_fri_c1_1000_50"
"S3",10,"Feature10","(p0(cos_deg(x2))*x1)*p0(cos_deg(x2))",1,"583_fri_c1_1000_50"
"S3",10,"Feature11","x3",1,"583_fri_c1_1000_50"
"S3",10,"Feature12","troot(sigmoid(x1))",1,"583_fri_c1_1000_50"
"S3",10,"Feature13","cos_deg(x2*x2)*cos_deg(sigmoid(x1))",1,"583_fri_c1_1000_50"
"S3",10,"Feature14","sin_deg(sigmoid(x1))",1,"583_fri_c1_1000_50"
"S3",10,"Feature15","p0(sigmoid(x2))*x1",0.999999999999932,"583_fri_c1_1000_50"
"S3",10,"Feature16","sin_deg(1+(sin_deg(sigmoid(x1))+(x3+sin_deg(p0(1+sigmoid(cos_deg(x2*x2)))))))",0.999999999999528,"583_fri_c1_1000_50"
"S3",10,"Feature17","p0(p0(sigmoid(x2)))",0.999837600320368,"583_fri_c1_1000_50"
"S3",10,"Feature1","x3",1,"584_fri_c4_500_25"
"S3",10,"Feature2","(x2*x1)*sin_deg(x2*x1)",1,"584_fri_c4_500_25"
"S3",10,"Feature3","p0(sin_deg(x2*x1))*(x1*((x2*x1)*x2))",1,"584_fri_c4_500_25"
"S3",10,"Feature4","x1*((x2*x1)*x2)",1,"584_fri_c4_500_25"
"S3",10,"Feature5","cos_deg(x3)",1,"584_fri_c4_500_25"
"S3",10,"Feature6","cos_deg(x1*((x2*x1)*x2))",1,"584_fri_c4_500_25"
"S3",10,"Feature7","sin_deg(x1*((x2*x1)*x2))",1,"584_fri_c4_500_25"
"S3",10,"Feature8","x5*x4",1,"584_fri_c4_500_25"
"S3",10,"Feature9","sigmoid(x4)",0.999999999999967,"584_fri_c4_500_25"
"S3",10,"Feature10","x1",0.999999999999852,"584_fri_c4_500_25"
"S3",10,"Feature11","x2",0.999824728612435,"584_fri_c4_500_25"
"S3",10,"Feature1","x2",1,"586_fri_c3_1000_25"
"S3",10,"Feature2","sin_deg(x2)*(((p0(x2)*x1)*(sin_deg(x2)*x2))*sigmoid(x2))",1,"586_fri_c3_1000_25"
"S3",10,"Feature3","(((p0(x2)*x1)*(sin_deg(x2)*x2))*sigmoid(x2))*x2",1,"586_fri_c3_1000_25"
"S3",10,"Feature4","sigmoid(x3)",1,"586_fri_c3_1000_25"
"S3",10,"Feature5","sin_deg(x4)",1,"586_fri_c3_1000_25"
"S3",10,"Feature6","cos_deg(x2)",1,"586_fri_c3_1000_25"
"S3",10,"Feature7","sin_deg(sigmoid(x2))",1,"586_fri_c3_1000_25"
"S3",10,"Feature8","cos_deg(sigmoid(x3))",1,"586_fri_c3_1000_25"
"S3",10,"Feature9","((p0(x2)*x1)*(sin_deg(x2)*x2))*sigmoid(x2)",1,"586_fri_c3_1000_25"
"S3",10,"Feature10","sin_deg(sigmoid(x2))*x2",1,"586_fri_c3_1000_25"
"S3",10,"Feature11","x1",0.999999999994955,"586_fri_c3_1000_25"
"S3",10,"Feature12","x5",0.999999999983344,"586_fri_c3_1000_25"
"S3",10,"Feature13","sin_deg(x2)",0.999999992590934,"586_fri_c3_1000_25"
"S3",10,"Feature14","sigmoid(p0(sigmoid(x2)))",0.999999992574277,"586_fri_c3_1000_25"
"S3",10,"Feature1","troot(sigmoid(x1))*x1",1,"588_fri_c4_1000_100"
"S3",10,"Feature2","x4",1,"588_fri_c4_1000_100"
"S3",10,"Feature3","sin_deg(troot(sigmoid(x1))*x1)",1,"588_fri_c4_1000_100"
"S3",10,"Feature4","p0(p0(troot(p0(sigmoid((x1*x1)*x2)))))",1,"588_fri_c4_1000_100"
"S3",10,"Feature5","p0(troot(sigmoid((x1*x1)*x2)))",1,"588_fri_c4_1000_100"
"S3",10,"Feature6","sin_deg(sin_deg(p0(cos_deg(p0(cos_deg(x2)*sigmoid(sin_deg(x5*x3)))))))",1,"588_fri_c4_1000_100"
"S3",10,"Feature7","sin_deg(p0(troot(sigmoid((x1*x1)*x2))))",1,"588_fri_c4_1000_100"
"S3",10,"Feature8","cos_deg(x1)",1,"588_fri_c4_1000_100"
"S3",10,"Feature9","p0(cos_deg(sigmoid(1+p0(sigmoid((x1*x1)*x2)))))",1,"588_fri_c4_1000_100"
"S3",10,"Feature10","x1*x1",1,"588_fri_c4_1000_100"
"S3",10,"Feature11","x3",1,"588_fri_c4_1000_100"
"S3",10,"Feature12","x1",0.999999999999998,"588_fri_c4_1000_100"
"S3",10,"Feature13","sin_deg(x1)",0.999999999999477,"588_fri_c4_1000_100"
"S3",10,"Feature14","cos_deg(x5)",0.998692936559041,"588_fri_c4_1000_100"
"S3",10,"Feature15","x1",0.49877397427208,"588_fri_c4_1000_100"
"S3",10,"Feature16","sigmoid(cos_deg(x5))",0.00130686308864452,"588_fri_c4_1000_100"
"S3",10,"Feature1","x3",1,"589_fri_c2_1000_25"
"S3",10,"Feature2","x4",1,"589_fri_c2_1000_25"
"S3",10,"Feature3","x5",1,"589_fri_c2_1000_25"
"S3",10,"Feature4","sin_deg(x3)",1,"589_fri_c2_1000_25"
"S3",10,"Feature5","x2",0.99999999925572,"589_fri_c2_1000_25"
"S3",10,"Feature6","x2*x2",0.999999901780967,"589_fri_c2_1000_25"
"S3",10,"Feature7","sigmoid(x2)",0.999998700940181,"589_fri_c2_1000_25"
"S3",10,"Feature8","troot(cos_deg(x2))",0.999926276238961,"589_fri_c2_1000_25"
"S3",10,"Feature9","sigmoid(1+x2)",0.999002951938747,"589_fri_c2_1000_25"
"S3",10,"Feature10","sin_deg(x2)",0.670156158505239,"589_fri_c2_1000_25"
"S3",10,"Feature11","x4",0.339049163301026,"589_fri_c2_1000_25"
"S3",10,"Feature12","sin_deg(x2)",0.329843850783781,"589_fri_c2_1000_25"
"S3",10,"Feature13","x1",0.041073649417217,"589_fri_c2_1000_25"
"S3",10,"Feature14","x20",0.00284919674490165,"589_fri_c2_1000_25"
"S3",10,"Feature15","x14",0.00101479004762597,"589_fri_c2_1000_25"
"S3",10,"Feature1","sin_deg(cos_deg(x3))",1,"590_fri_c0_1000_50"
"S3",10,"Feature2","troot(sigmoid(x2*x1))*sigmoid(sin_deg(x4))",1,"590_fri_c0_1000_50"
"S3",10,"Feature3","x3",1,"590_fri_c0_1000_50"
"S3",10,"Feature4","sigmoid(x5)",1,"590_fri_c0_1000_50"
"S3",10,"Feature5","cos_deg(x2*x1)*(x2*x1)",1,"590_fri_c0_1000_50"
"S3",10,"Feature6","sin_deg(x4)",0.999999999999598,"590_fri_c0_1000_50"
"S3",10,"Feature7","x44",0.423464183167552,"590_fri_c0_1000_50"
"S3",10,"Feature8","x15",0.0481128473153182,"590_fri_c0_1000_50"
"S3",10,"Feature9","x44",0.0228745642568236,"590_fri_c0_1000_50"
"S3",10,"Feature10","x47",0.00213966875264173,"590_fri_c0_1000_50"
"S3",10,"Feature1","sin_deg(x2)",0.999514740993752,"591_fri_c1_100_10"
"S3",10,"Feature2","x4",0.998480353601061,"591_fri_c1_100_10"
"S3",10,"Feature3","sigmoid(x2)",0.996874726705075,"591_fri_c1_100_10"
"S3",10,"Feature4","x2",0.666775347443251,"591_fri_c1_100_10"
"S3",10,"Feature5","x2",0.666377437260916,"591_fri_c1_100_10"
"S3",10,"Feature6","cos_deg(sigmoid(x2))",0.00295788281907859,"591_fri_c1_100_10"
"S3",10,"Feature1","sin_deg(sigmoid(sigmoid(sigmoid(x2))))*(cos_deg(x5)*sin_deg(x2))",1,"592_fri_c4_1000_25"
"S3",10,"Feature2","cos_deg(sigmoid(sigmoid(x2)))",1,"592_fri_c4_1000_25"
"S3",10,"Feature3","p0(troot(sigmoid(sigmoid(x2))))",1,"592_fri_c4_1000_25"
"S3",10,"Feature4","sigmoid(sigmoid(x2))",1,"592_fri_c4_1000_25"
"S3",10,"Feature5","p0(troot(troot(sigmoid(x2))))",1,"592_fri_c4_1000_25"
"S3",10,"Feature6","cos_deg(x1)*sin_deg(sigmoid(sigmoid(sigmoid(x2))))",1,"592_fri_c4_1000_25"
"S3",10,"Feature7","troot(sigmoid(sigmoid(x2)))*cos_deg(x1)",1,"592_fri_c4_1000_25"
"S3",10,"Feature8","cos_deg(x1)",1,"592_fri_c4_1000_25"
"S3",10,"Feature9","x4",1,"592_fri_c4_1000_25"
"S3",10,"Feature10","p0(cos_deg(x1))*(cos_deg(x5)*sin_deg(x2))",1,"592_fri_c4_1000_25"
"S3",10,"Feature11","troot(cos_deg(x2))",1,"592_fri_c4_1000_25"
"S3",10,"Feature12","troot(troot(cos_deg(x2)))*cos_deg(x1)",1,"592_fri_c4_1000_25"
"S3",10,"Feature13","sin_deg(x2)",0.999999997466018,"592_fri_c4_1000_25"
"S3",10,"Feature14","x5",0.971657940896022,"592_fri_c4_1000_25"
"S3",10,"Feature15","x22",0.0390050256918397,"592_fri_c4_1000_25"
"S3",10,"Feature1","sin_deg((x2*x3)*(p0(cos_deg(x2*x2))*x2))*cos_deg(x2*x2)",1,"593_fri_c1_1000_10"
"S3",10,"Feature2","cos_deg(x3)",1,"593_fri_c1_1000_10"
"S3",10,"Feature3","x5",1,"593_fri_c1_1000_10"
"S3",10,"Feature4","sigmoid(x2*((x2*x3)*(p0(cos_deg(x2*x2))*x2)))",1,"593_fri_c1_1000_10"
"S3",10,"Feature5","x4",1,"593_fri_c1_1000_10"
"S3",10,"Feature6","sin_deg((x2*x3)*(p0(cos_deg(x2*x2))*x2))",1,"593_fri_c1_1000_10"
"S3",10,"Feature7","x2*x3",0.999999995585376,"593_fri_c1_1000_10"
"S3",10,"Feature8","cos_deg(x2*x2)",0.999996946910601,"593_fri_c1_1000_10"
"S3",10,"Feature9","troot(x3)",0.998272340284454,"593_fri_c1_1000_10"
"S3",10,"Feature10","p0(cos_deg(x2*x2))",0.997187914907885,"593_fri_c1_1000_10"
"S3",10,"Feature11","x2",0.666731799010845,"593_fri_c1_1000_10"
"S3",10,"Feature12","x2",0.666731073087055,"593_fri_c1_1000_10"
"S3",10,"Feature13","cos_deg(p0(cos_deg(x2*x2)))",0.0028151381869507,"593_fri_c1_1000_10"
"S3",10,"Feature14","troot(x1)",0.00172609520994897,"593_fri_c1_1000_10"
"S3",10,"Feature1","sin_deg(x1)",0.999999999792372,"594_fri_c2_100_5"
"S3",10,"Feature2","sigmoid(x1)",0.999999999778884,"594_fri_c2_100_5"
"S3",10,"Feature3","x3*x4",0.999937450450612,"594_fri_c2_100_5"
"S3",10,"Feature4","x1",0.814190724969903,"594_fri_c2_100_5"
"S3",10,"Feature5","x3",0.732221101777895,"594_fri_c2_100_5"
"S3",10,"Feature6","x5",0.69937254927677,"594_fri_c2_100_5"
"S3",10,"Feature7","x3",0.633845469267559,"594_fri_c2_100_5"
"S3",10,"Feature8","x5",0.611969263247078,"594_fri_c2_100_5"
"S3",10,"Feature9","x1",0.590163839010976,"594_fri_c2_100_5"
"S3",10,"Feature1","cos_deg(x2*x1)",1,"595_fri_c0_1000_10"
"S3",10,"Feature2","x4",1,"595_fri_c0_1000_10"
"S3",10,"Feature3","x2*x1",1,"595_fri_c0_1000_10"
"S3",10,"Feature4","x5",0.999999997636,"595_fri_c0_1000_10"
"S3",10,"Feature5","x2",0.0936259890747567,"595_fri_c0_1000_10"
"S3",10,"Feature6","x2",0.0448694172671727,"595_fri_c0_1000_10"
"S3",10,"Feature7","x1",0.00389535769772357,"595_fri_c0_1000_10"
"S3",10,"Feature1","x2*x2",0.999999999995095,"596_fri_c2_250_5"
"S3",10,"Feature2","cos_deg(x2)",0.999999999988257,"596_fri_c2_250_5"
"S3",10,"Feature3","x4",0.999999996635039,"596_fri_c2_250_5"
"S3",10,"Feature4","x2",0.902644220859791,"596_fri_c2_250_5"
"S3",10,"Feature5","x5",0.707932428120081,"596_fri_c2_250_5"
"S3",10,"Feature6","x2",0.548679330808393,"596_fri_c2_250_5"
"S3",10,"Feature7","x5*x1",0.30518348047003,"596_fri_c2_250_5"
"S3",10,"Feature1","troot(x2)",1,"597_fri_c2_500_5"
"S3",10,"Feature2","x2",1,"597_fri_c2_500_5"
"S3",10,"Feature3","x3",1,"597_fri_c2_500_5"
"S3",10,"Feature4","x5",1,"597_fri_c2_500_5"
"S3",10,"Feature5","x1*x2",1,"597_fri_c2_500_5"
"S3",10,"Feature6","sigmoid(x1*x2)",1,"597_fri_c2_500_5"
"S3",10,"Feature7","sin_deg(x3)",0.998932690474185,"597_fri_c2_500_5"
"S3",10,"Feature8","x4",0.666666666657033,"597_fri_c2_500_5"
"S3",10,"Feature9","x4",0.666666666657033,"597_fri_c2_500_5"
"S3",10,"Feature1","x1",1,"598_fri_c0_1000_25"
"S3",10,"Feature2","troot(sigmoid(x2))*x1",1,"598_fri_c0_1000_25"
"S3",10,"Feature3","sigmoid(x1)",1,"598_fri_c0_1000_25"
"S3",10,"Feature4","x4",1,"598_fri_c0_1000_25"
