"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM","Mean_CORR","High_Corr_Count"
"_deprecated_207_autoPrice",159,16,"S3",6,0.929357999784043,0.049179576216617,0.0713582668223461,125.528049262835,0.714416750341168,6,554.143,"x2","x5*x7","x8",0.999581543260808,0.999580452097561,0.637490137418601,0.380661948618151,11
"1027_ESL",488,5,"S3",6,0.925285004788944,0.0547988628058654,0.071818046735923,477.827434039,0.8528621580041,7,905.215999999999,"x3","x1","p0(x1)",1,0.999999999311293,0.983044362284901,0.585962704350161,0
"1028_SWD",1000,11,"S3",6,0.618159691511473,0.168091385956401,0.20711546717548,78.7901887069917,0.379450174413231,9,1192.359,"x3","x10","x5",1,0.999999999994526,0.999999941427435,0.126556494295518,0
"1029_LEV",1000,5,"S3",6,0.715990249794149,0.121315166534369,0.159847133454575,310.455627883234,0.503862017987482,6,1155.55,"x2","x1","x4",1,0.999999999981102,0.714305125933002,0.0511735377999165,0
"1030_ERA",1000,5,"S3",6,0.559314849797117,0.16393154000135,0.203987135988027,154.428692891247,0.304179668423643,4,1352.233,"x1","x2","x3",1,1,1,0.0707040092319293,0
"1089_USCrime",47,14,"S3",6,0.920994935838711,0.127585142705619,0.157345236123436,28.2970877063742,0.660660723265545,6,598.914999999999,"x13","x3","x7",0.999994306379891,0.988373767959602,0.807414919154184,0.328885802455492,1
"1096_FacultySalaries",50,5,"S3",6,0.802538773659859,0.074607418046175,0.214709208778952,66.7506322200254,0.41787139023959,8,528.022999999999,"x2","x4","x4",0.755776764193909,0.69423312854128,0.664338015226739,0.543057953672732,3
"192_vineyard",52,3,"S3",6,0.493326603859652,0.0789446094553967,0.0871291169409673,25.4410020070751,-0.232200013958057,4,507.921,"x2","x2*x1","x1",0.99498319003329,0.984235728293023,0.666983526811427,0.722479253020938,0
"197_cpu_act",8192,22,"S3",6,0.990619992238742,0.0186417443290763,0.0253416618507498,13527.3909624382,0.981302711471932,21,19963.394,"troot(sin_deg(x21))*x17","sin_deg(x20)","cos_deg(troot(x16))",1,1,1,0.239802137947572,8
"210_cloud",108,6,"S3",6,0.851428180594563,0.0558343594373515,0.103212127534765,122.986462315839,0.706528834986199,5,687.288,"x3","x4","x2",1,1,0.864071519073845,0.295149673934701,1
"225_puma8NH",8192,9,"S3",6,0.823009696792266,0.103007197068611,0.13281340756909,3580.88273304414,0.677223521874285,7,5878.63,"sigmoid(x3)","(x3*x2)*x2","x3*x2",1,1,1,0.00673705326593091,0
"227_cpu_small",8192,13,"S3",6,0.985123904850394,0.0235116982059003,0.0318524990532315,12172.9031319245,0.970461021702011,20,14255.43,"x7","x8","sigmoid(1+x6)*x12",1,1,1,0.230519031072177,1
"228_elusage",55,3,"S3",6,0.875262024230151,0.0989626164713616,0.124318450025589,28.5604755651033,0.75252733099754,5,504.326000000001,"x1","x1","x1",0.571428358252499,0.571428358252499,0.571428358150812,0.247939285177505,0
"229_pwLinear",200,11,"S3",6,0.938529489476313,0.05329889064205,0.0663422963447194,138.183462463833,0.875581529327073,11,719.934000000008,"x2","x5","x3*x1",1,0.99999908236734,0.999997400954827,0.0590043406393893,0
"230_machine_cpu",209,7,"S3",6,0.917592631671246,0.0326647393856937,0.0550516964237463,286.884244090139,0.840153235858064,8,578.472999999998,"x6*x2","x2*(x1*x4)","sigmoid(x4)",1,0.999974301680091,0.799278035482236,0.460526636911951,0
"294_satellite_image",6435,37,"S3",6,0.906917823889732,0.113440318676299,0.15549752102279,1794.86210155534,0.82220554161761,25,12773.2,"x3","x9","x10",1,1,1,0.495801038234992,174
"4544_GeographicalOriginalofMusic",1059,118,"S3",6,0.860461808129482,0.0503315120523297,0.0661238603390191,1080.89983447541,0.726013106916879,47,3142.81200000001,"x42","x100","x102",1,1,0.999999999305825,0.263397249089202,988
"485_analcatdata_vehicle",48,5,"S3",6,0.89955217374991,0.112167547344384,0.139532583386354,8.39057901781289,0.442388926746255,4,416.400000000009,"x1","x3","x2",0.999999877631355,0.873466599090492,0.684732484760788,0,0
"503_wind",6574,15,"S3",6,0.881556901797041,0.0585270887022508,0.0766811699022435,5805.52102431997,0.777092188631345,17,8431.124,"cos_deg(x2)","x5*x13","x2",1,1,1,0.487403396146681,28
"505_tecator",240,125,"S3",6,0.998512433797678,0.0092592655552443,0.013952032179968,534.490691783407,0.997000606353713,36,1163.37999999999,"x123","x124","x109",1,1,0.999999999999961,0.78566953131616,5883
"519_vinnie",380,3,"S3",6,0.864338373068782,0.0776582510321085,0.101311240765572,239.326221847457,0.742846773401923,2,418.015000000014,"x2","x2",NA,0.666856847632453,0.666571576183796,NA,0.127748304527852,0
"522_pm10",500,8,"S3",6,0.412109859294861,0.131920944870194,0.167664619913757,122.169097341451,0.166503553129029,3,599.688999999998,"x1*x3","x3","x3",1,0.666666669615204,0.666666661265202,0.159611851945435,0
"523_analcatdata_neavote",100,3,"S3",6,0.923452754079835,0.0943762398159001,0.162361924774083,74.0043173967972,0.844349708134773,2,383.195000000007,"x1","x2",NA,1,0.136953893299964,NA,0.174165595143352,0
"527_analcatdata_election2000",67,15,"S3",6,1,1.80085980849842e-16,6.21566283922234e-16,1815.37427671164,1,13,384.717000000004,"x2","x1","x6",1,1,1,0.563604691194534,31
"529_pollen",3848,5,"S3",6,0.889884858583491,0.0471094715217562,0.0600504933163737,3861.38927114964,0.791182502502388,5,4269.41500000001,"x1","x4","x3",1,1,1,0.279639616167561,1
"542_pollution",60,16,"S3",6,0.676002478824681,0.152058145230353,0.186523895335288,34.3398945385113,-0.016488151334203,9,426.487000000008,"x9","x6","x4",0.999965044155163,0.888409267796803,0.820413030318732,0.259989261744639,1
"547_no2",500,8,"S3",6,0.638972189456496,0.0867496208271538,0.110246141783923,314.179085894924,0.402117368950299,6,896.877000000008,"x3","x1","x4",1,0.999999996825922,0.999932536667853,0.156166637111891,0
"556_analcatdata_apnea2",475,4,"S3",6,0.390812317447924,0.0606420570595199,0.135559452613153,224.336667289786,0.141467634331464,6,571.925000000003,"x2","x2*x2","cos_deg(x2)",0.661008319981927,0.659995440285993,0.659973548926995,0,0
"557_analcatdata_apnea1",475,4,"S3",6,0.407888752871489,0.0591197909248483,0.139461954901167,228.324622595222,0.155985574687454,3,476.766999999993,"x2","sin_deg(x2)","sigmoid(x2)",0.998739789722187,0.960420972670268,0.957327544890643,0,0
"560_bodyfat",252,15,"S3",6,0.999270520746062,0.00431092839458852,0.00841025757789963,463.258473071558,0.998008300579338,5,494.528000000006,"sin_deg(x7*x1)","x1","x7*x1",0.999999999999996,0.999999999998382,0.999999829837156,0.52407767859823,12
"561_cpu",209,8,"S3",6,0.998564901450807,0.00394985266075276,0.00885867446969255,610.028384660972,0.995140266542153,12,792.555000000008,"x4*x7","sigmoid(x4)","x5*(x4*x4)",1,1,1,0.33916022500809,0
"562_cpu_small",8192,13,"S3",6,0.985123904850394,0.0235116982059003,0.0318524990532315,12172.9031319245,0.970461021702011,20,12491.431,"x7","x8","sigmoid(1+x6)*x12",1,1,1,0.230519031072177,1
"573_cpu_act",8192,22,"S3",6,0.990619992238742,0.0186417443290763,0.0253416618507498,13527.3909624382,0.981302711471932,21,15401.931,"troot(sin_deg(x21))*x17","sin_deg(x20)","cos_deg(troot(x16))",1,1,1,0.239802137947572,8
"579_fri_c0_250_5",250,6,"S3",6,0.912927564206858,0.0801722047627649,0.0991939091617277,140.081351497213,0.833190038304665,9,836.799999999988,"x4","x5","x2*x2",1,1,0.999999998230233,0.0506630705224724,0
"581_fri_c3_500_25",500,26,"S3",6,0.834316755525071,0.0726129139907751,0.0968792186235986,317.64558666967,0.693015724794943,12,955.290999999997,"x5","x2","cos_deg(x2)",0.999999854467155,0.999999383665628,0.979674412046284,0.0546327574308692,2
"582_fri_c1_500_25",500,26,"S3",6,0.974729741080299,0.0384046543302288,0.0504077533562254,489.457168936412,0.948565640731496,19,1423.36099999998,"x5","p0(sigmoid(x3))","sigmoid(cos_deg(x1*(x2*x1)))",1,1,1,0.0402194801995182,1
"583_fri_c1_1000_50",1000,51,"S3",6,0.951178854266923,0.0430730044196208,0.0615709955539607,876.095971497447,0.903255230582544,16,2293.99100000001,"x2","x4","x2*x2",1,1,1,0.0267338277895624,1
"584_fri_c4_500_25",500,26,"S3",6,0.878923605300056,0.0640917899968681,0.0838757618968557,327.649710081207,0.766450956285456,9,847.874000000011,"x2*x2","cos_deg(x2*x2)","sin_deg(x2*x2)",1,1,0.999999999999999,0.0553081310437619,2
"586_fri_c3_1000_25",1000,26,"S3",6,0.947513839936735,0.0343901457500861,0.0523139749772835,1054.58366776387,0.897187608318044,18,1764.277,"sin_deg(x1*x2)","sigmoid(cos_deg(x2*sigmoid(x2)))","cos_deg(x3)",1,1,1,0.0404609164216473,2
"588_fri_c4_1000_100",1000,101,"S3",6,0.0591915781237025,448.118451171535,5009.91648508714,1352.07721736699,-991551516.592371,16,2792.378,"x3*sigmoid(troot(x3))","cos_deg(sigmoid(sigmoid(x2*x1)))","x2*x1",1,1,1,0.0263662518022845,2
"589_fri_c2_1000_25",1000,26,"S3",6,0.82398299258163,0.0847086968061335,0.11225540840604,612.47024990987,0.668677127637701,10,1349.88199999998,"x2","x5","sin_deg(x2)",1,1,1,0.0348767166122119,1
"590_fri_c0_1000_50",1000,51,"S3",6,0.982542316705369,0.0287012527464503,0.0354682454182979,1268.17206652383,0.965138696403432,7,1512.78100000002,"cos_deg(sin_deg(x3))","sin_deg(1+(x2*x1))","sin_deg(x3)",1,1,1,0.0250759678270012,0
"591_fri_c1_100_10",100,11,"S3",6,0.64540087123256,0.162211372246302,0.209952739601541,17.2925405890804,0.254744601673514,7,471.566000000021,"sin_deg(x1)","sigmoid(x1)","x1",0.998666002315999,0.99851867945817,0.845777431003416,0.100477215451482,1
"592_fri_c4_1000_25",1000,26,"S3",6,0.933308628568414,0.0397608285221143,0.0596644697337321,994.518787330196,0.866986114086458,14,1648.10699999999,"sin_deg(x1)","sigmoid(cos_deg(sigmoid(x1)))","x1*sigmoid(x1)",1,1,1,0.0481237920902837,2
"593_fri_c1_1000_10",1000,11,"S3",6,0.881758003221025,0.0726413496417394,0.0943781750555761,575.327336399285,0.774664591475307,8,1756.927,"x4","x2","troot(sigmoid(x2))",1,0.999999999999949,0.999999999980829,0.054043094964599,1
"594_fri_c2_100_5",100,6,"S3",6,0.559703127070052,0.147039210427261,0.193969393566719,7.63552152925803,0.199914723996157,7,446.607000000018,"x1*x1","cos_deg(x1)","x1",0.968076857650759,0.968034770230504,0.755945469684903,0.312844707699979,1
"595_fri_c0_1000_10",1000,11,"S3",6,0.975865466020554,0.0324485380949182,0.0401166524736724,1298.3088722253,0.950380202612609,7,1416.42899999997,"x1*(cos_deg(x3)*x2)","x4","x3",1,1,1,0.020451902677856,0
"596_fri_c2_250_5",250,6,"S3",6,0.770837125635992,0.113951790678999,0.142780335346661,65.3867198913828,0.592494103570762,9,1076.524,"cos_deg(x2)","x2","x4",1,0.737206377605831,0.736518763886098,0.310290168005418,1
"597_fri_c2_500_5",500,6,"S3",6,0.0551851339857611,0.256331562127204,0.991814893300021,112.968450127913,-18.5843168755724,9,1118.30500000002,"x4*x3","p0(x2)","cos_deg(x2)",0.999999999999069,0.999999130357448,0.999988420575979,0.294667706012778,1
"598_fri_c0_1000_25",1000,26,"S3",6,0.981167166438972,0.0316615811977638,0.0399985797432105,1174.21442321315,0.96233696089144,6,1051.84899999999,"x5","sigmoid(troot(p0(p0(sigmoid(1+(x2*x1))))*sigmoid(cos_deg(x5))))","x3",1,1,1,0.0260605029910167,0
"599_fri_c2_1000_5",1000,6,"S3",6,0.845630957927477,0.0856233801839146,0.117391402519905,480.784407997496,0.71421599490155,9,623.292000000016,"x2","x3","x4",1,1,1,0.276608493752262,1
"601_fri_c1_250_5",250,6,"S3",6,0.808545956490544,0.0949107219808016,0.130223394867787,112.051816386632,0.645987638943938,6,627.59599999999,"x2*x2","cos_deg(x2)","x4*x5",0.999999606717603,0.99999600301897,0.991342429646541,0.14911272804801,1
"602_fri_c3_250_10",250,11,"S3",6,0.80533545441444,0.0657225923817597,0.0938720675037465,133.812510975538,0.643951556913924,6,607.071999999986,"sin_deg(x2)","sigmoid(x2)","x2",1,1,1,0.164897979095035,2
"603_fri_c0_250_50",250,51,"S3",6,0.94652770137262,0.0494291863508606,0.0589437762747923,202.401773679342,0.88912338452354,4,653.220000000001,"x2*x1","x4","cos_deg(x2*x1)",1,1,0.999999988552283,0.0492289039509375,0
"604_fri_c4_500_10",500,11,"S3",6,0.864317424617917,0.069065315900287,0.0870996294903383,320.088387880299,0.743610501385709,8,825.073999999993,"x4","sigmoid(x2)","sin_deg(x2)",1,1,1,0.18311580938671,2
"605_fri_c2_250_25",250,26,"S3",6,0.638954973032737,0.126335556050399,0.163891362034454,79.926677468205,0.34712216390715,7,613.535999999993,"x5","sin_deg(x1)","x1",0.999999999999996,0.999999998466938,0.999999176581883,0.0611440213881474,1
"606_fri_c2_1000_10",1000,11,"S3",6,0.86717275380823,0.0780202753337859,0.103880832796617,544.609845869389,0.75130331215991,11,1824.69699999999,"sigmoid(x2)","sin_deg(x2)","x3",1,1,1,0.0747005654730325,1
"607_fri_c4_1000_50",1000,51,"S3",6,0.942388748603849,0.0386995378753599,0.0506332628640524,920.678685935599,0.886624075618132,14,1898.217,"x2","x3","cos_deg(troot(sigmoid(x2)))",1,1,1,0.0299746590452734,2
"608_fri_c3_1000_10",1000,11,"S3",6,0.968404817963793,0.0267329425445848,0.035575612947946,1056.17165077374,0.937528231280728,15,1208.829,"cos_deg(x2)","x3","troot(troot(sigmoid(x2*x2)))",1,1,1,0.135391640984522,2
"609_fri_c0_1000_5",1000,6,"S3",6,0.978365327289346,0.0300088596272082,0.0390618618711812,1338.31270376987,0.957086240878861,7,1214.94500000001,"cos_deg(x3)","x4","x5",1,1,1,0.0242958741999402,0
"611_fri_c3_100_5",100,6,"S3",6,0.917039022185295,0.0715636983290597,0.0858820135334458,38.4260613291813,0.839413712391979,8,414.190000000002,"x2","cos_deg(x2)","x4",0.999978386484976,0.999972385012377,0.988895430442898,0.545198106748698,2
"612_fri_c1_1000_5",1000,6,"S3",6,0.503207819216332,0.144095815368215,0.16289948213676,313.150161568448,0.231249660453015,9,1353.65400000001,"x5","x4","x2",0.999999926883444,0.783781277450905,0.729734923308596,0.160539507058489,1
"613_fri_c3_250_5",250,6,"S3",6,0.894835013553266,0.0691261524917436,0.0862861473238183,145.432896286781,0.796594142954059,9,807.741000000009,"x2","sin_deg(x2)","cos_deg(x2)*x2",1,1,0.999999999999981,0.539339557401223,2
"615_fri_c4_250_10",250,11,"S3",6,0.728927664922269,0.0846736041577819,0.10853164087892,118.868748280108,0.515848539841933,9,441.857000000018,"x4","sin_deg(x1)","x5*x5",0.999999999999997,0.999999786079586,0.999946006870582,0.175961909773079,2
"616_fri_c4_500_50",500,51,"S3",6,0.857645755878115,0.0649438515975251,0.0887733383624874,325.370333408237,0.721105370186055,10,1070.38500000001,"sigmoid(x2)","(x5*x3)*x2","troot(sigmoid(x2))",0.999999999998871,0.999999999997786,0.999999999113702,0.0418240973090118,2
"617_fri_c3_500_5",500,6,"S3",6,0.83811807969946,0.0642525834813805,0.0845090762121334,345.981309908409,0.69856133139633,7,778.27900000001,"cos_deg(x5)","sin_deg(x2)","sigmoid(x2)",1,1,1,0.554686397454268,2
"618_fri_c3_1000_50",1000,51,"S3",6,0.98667653285319,0.0215773849944129,0.0269830820099694,1253.59440656967,0.973496020136934,15,1941.351,"((x2*sigmoid(x2))*x1)*cos_deg(sigmoid((x2*sigmoid(x2))*x1))","x1","sin_deg(p0(p0(sigmoid(x2))))*troot(sigmoid(x3))",1,1,1,0.0286173365822498,2
"620_fri_c1_1000_25",1000,26,"S3",6,0.983573213018051,0.0269433473313308,0.0333251583942258,1271.6639432106,0.967318683514413,14,2193.139,"x5","troot(sigmoid(sin_deg(x1*x2)))","sigmoid(sigmoid(x2))*sin_deg(x4)",1,1,1,0.0304821346207317,1
"621_fri_c0_100_10",100,11,"S3",6,0.862140288512997,0.0885184389460771,0.110165877427823,49.4300565929645,0.722920380584296,7,426.570999999996,"x2","x5","x2*x2",0.999999999805578,0.999999091555346,0.999919644083227,0.0793482276769348,0
"622_fri_c2_1000_50",1000,51,"S3",6,0.985633087416061,0.0295502383821587,0.0373341194580381,1158.46810330881,0.971389694372188,15,1751.40700000001,"x4","troot(cos_deg(x2*x1))","sigmoid(x2)",1,1,1,0.0277565600218395,1
"623_fri_c4_1000_10",1000,11,"S3",6,0.814043055879245,0.0655935862084564,0.0850565828185126,667.608125698135,0.662141645713061,9,1200.46400000001,"x2*(x2*x5)","sin_deg(x2*(x2*x5))","sin_deg(troot(x2)*(x2*(x2*x5)))",1,1,1,0.168064207056904,2
"624_fri_c0_100_5",100,6,"S3",6,0.859159779654933,0.0835649171092563,0.0954607567408956,55.828507261841,0.707397450601257,8,565.817999999999,"troot(x2)","x5","x4",0.999999999897398,0.999608240265701,0.692561666201277,0.0427249217697754,0
"626_fri_c2_500_50",500,51,"S3",6,0.81345014280464,0.0967735128393726,0.127113154708643,220.134666789793,0.660942782466454,8,1091.47099999999,"troot(cos_deg(x2))","cos_deg(x2)","cos_deg(x4)",1,1,0.999999999999994,0.038817319869931,1
"627_fri_c2_500_10",500,11,"S3",6,0.874699553563202,0.0777510471539176,0.10170192912676,261.055954445214,0.762242442669222,12,1290.02299999999,"sigmoid(x2)","x4","sin_deg(x2)",1,1,1,0.0816411288666567,1
"628_fri_c3_1000_5",1000,6,"S3",6,0.83876514878374,0.0681114699700683,0.0898660571110589,672.834928282703,0.699087536046541,9,1103.283,"x5*x4","x3","sin_deg(x2)",1,1,1,0.540232489701932,2
"631_fri_c1_500_5",500,6,"S3",6,0.798279321154158,0.0931956361917447,0.127443065247482,267.235754269265,0.636582424911466,7,703.714,"sin_deg(x2)","x5","sigmoid(x2)",1,0.999996886228573,0.999463381210547,0.148650701183621,1
"633_fri_c0_500_25",500,26,"S3",6,0.979070745535152,0.0332780331884762,0.0411783502341801,627.005912661295,0.95730825731287,9,638.291,"x2*x1","sin_deg(x3)","sigmoid(x5)",1,1,1,0.0380119449309093,0
"634_fri_c2_100_10",100,11,"S3",6,0.722626645381733,0.125676115794296,0.167208313693139,29.1301326281483,0.516485187547635,11,377.673,"x4","sin_deg(x2)","sigmoid(x2)",0.999999999681394,0.999987938822664,0.999977370440604,0.137672033773961,1
"635_fri_c0_250_10",250,11,"S3",6,0.932053084485763,0.0630318310860323,0.0784560824370879,173.848339124989,0.866879096377053,9,573.638999999999,"troot(x2)","x5","sigmoid(x1)",1,0.999999984412403,0.999999837766491,0.0557688273289419,0
"637_fri_c1_500_50",500,51,"S3",6,0.79067559372138,0.0932329821341409,0.122907576509876,281.375674426072,0.624531143800715,5,847.815000000001,"x4","sigmoid(x2)","x2",1,0.999999999999999,0.999999999999999,0.0362446318855656,1
"641_fri_c1_500_10",500,11,"S3",6,0.977953828843955,0.0334422498895922,0.0412307254111757,498.871895024275,0.953395434336074,13,749.006,"x1","x2*x1","x5",1,1,1,0.0640710249342872,1
"643_fri_c2_500_25",500,26,"S3",6,0.966523131255905,0.0362480828755698,0.0540167539492878,475.66865903933,0.933823584186876,12,860.681,"sin_deg(troot(sigmoid(1+(x1*(cos_deg(x2)*x2)))))","x3","x5",1,1,1,0.0409195728764403,1
"644_fri_c4_250_25",250,26,"S3",6,0.992558445847154,0.0180948422030677,0.0227124966491602,262.142534631854,0.984902979838058,10,515.083000000001,"troot(p0(sigmoid(x2*x1)))","sigmoid(x3)","p0(sigmoid(x2*x1))",1,1,1,0.0706351290205303,2
"645_fri_c3_500_50",500,51,"S3",6,0.85840305321848,0.0553709536973004,0.0772570900344904,370.668654927682,0.735162282993156,10,939.365,"x4","x2","sin_deg(x2)",1,1,1,0.0400944727098031,2
"646_fri_c3_500_10",500,11,"S3",6,0.986520138900024,0.0215472236240317,0.0263430636414809,702.859441905778,0.972993506210657,11,727.01,"x3","x4","cos_deg(x5)",1,1,1,0.143726821095189,2
"647_fri_c1_250_10",250,11,"S3",6,0.708626945281237,0.102698864132182,0.14152492443944,97.71300988896,0.460363468770154,7,536.025,"x2","sin_deg(x2)","sigmoid(sin_deg(x2))",0.999999821130669,0.999949978682759,0.993671638584868,0.105092023137299,1
"648_fri_c1_250_50",250,51,"S3",6,0.867264074504383,0.0724693467429822,0.129255374944347,187.748032046222,0.668434386069659,9,529.747000000001,"p0(sigmoid(x4))","p0(1+((x2*x2)*x1))","sigmoid(x1*(x2*x2))",1,1,1,0.0524052676038903,1
"649_fri_c0_500_5",500,6,"S3",6,0.92174202529161,0.057722758534561,0.0718663220214404,404.008244068359,0.845953722095482,7,948.298000000001,"x2","x4","x5",1,1,1,0.033420874972634,0
"650_fri_c0_500_50",500,51,"S3",6,0.977463035441966,0.0323934850798914,0.0408250105131867,644.126853167316,0.953607498539714,6,771.271999999999,"x5","x3","sigmoid(x1*x2)",1,1,0.999999999749339,0.0372228812317422,0
"651_fri_c0_100_25",100,26,"S3",6,0.940341797615119,0.0661737490364495,0.0859956575402934,52.7698859210142,0.850956803983763,7,374.513999999999,"sin_deg(1+x4)","cos_deg(x1*x2)","x1*x2",1,1,0.999999999999434,0.0796563707277795,0
"653_fri_c0_250_25",250,26,"S3",6,0.980268253490637,0.0326566456406729,0.0402535115968138,245.229025576701,0.960335622131312,8,450.562,"((x1*x2)*(x1*x2))*(x1*x2)","sigmoid(p0(troot(1+sin_deg(x1*x2))))","x4",1,1,1,0.0557357575290344,0
"654_fri_c0_500_10",500,11,"S3",6,0.902671054851647,0.0583345558616285,0.0741983967031825,352.027029461247,0.814363905878549,10,589.813999999998,"sigmoid(x5)","x1","x2*troot(x1)",1,1,1,0.0371529389327794,0
"656_fri_c1_100_5",100,6,"S3",6,0.870596287338232,0.0954009536986517,0.126329787357057,23.8012786238818,0.721072398219701,8,334.726000000001,"sigmoid(x1)","x5","x4",0.999999366021549,0.995253489581356,0.898898506521588,0.152743589367343,1
"657_fri_c2_250_10",250,11,"S3",6,0.863234821004178,0.0858983504316817,0.118359895243841,83.7679773807368,0.742597896931801,10,521.324000000001,"sigmoid(x2*x2)","sin_deg(x2*x2)","x4*x3",1,0.999999999999859,0.999999999999858,0.108590938453923,1
"658_fri_c3_250_25",250,26,"S3",6,0.701190717543955,0.0906159589947261,0.11637576003743,161.427985032499,0.4531668861612,10,497.645,"x4","x2","x5",0.999940152407096,0.999940152406901,0.999799718011279,0.0698440848342794,2
"659_sleuth_ex1714",47,8,"S3",6,0.816737172298964,0.0500307809061662,0.0690253128582788,34.7320240255899,0.608566357338872,6,332.580000000002,"x3*x6","x5","x4",0.994024075442032,0.673688285375652,0.649042703036736,0.450515133423406,0
"663_rabe_266",120,3,"S3",6,0.998403864137566,0.0132741396622016,0.0167240910631062,221.332208920525,0.996645363669776,5,270.399999999998,"x1","x1*x2","sigmoid(x2)",1,1,0.999999997011788,0,0
"665_sleuth_case2002",147,7,"S3",6,0.662688292545161,0.0873621025914987,0.122580033505705,23.5276021995509,0.407854355183435,4,317.015000000003,"x6","x5","x3",0.999999970815989,0.670481360179857,0.136815022399294,0.176673527028864,0
"666_rmftsa_ladata",508,11,"S3",6,0.897101511482673,0.0479808865495274,0.0600756297075466,487.402474182339,0.795513460951774,6,498.362000000001,"x1*x1","x9","x2",0.999987362777472,0.999074710663358,0.667009613314076,0.425887775249786,6
"678_visualizing_environmental",111,4,"S3",6,0.647991378220841,0.106781007098211,0.136373299246132,30.4320170562346,0.417093585173131,3,285.444000000003,"x1","x3","x2",0.999441894930451,0.230167125318741,0.204162120371396,0.446990248788918,0
"687_sleuth_ex1605",62,6,"S3",6,0.754940799764636,0.147281353843062,0.166038810076148,20.8841806952893,0.569611824530201,4,292.423999999999,"x5","x5","x3",0.674073448832218,0.621873396518136,0.270904215829823,0.250949751082405,0
"690_visualizing_galaxy",323,5,"S3",6,0.964490000275388,0.0530667472179456,0.0680382181636777,328.863840743999,0.921332717232887,8,455.008999999998,"sigmoid(x2)","x2*x2","x4",1,1,0.999999999999999,0.255754858205335,1
"695_chatfield_4",235,13,"S3",6,0.945008080633622,0.0454100044690171,0.0612844562939432,217.420500610921,0.892372736975289,4,383.495999999999,"x12","x11","x7",0.99999999959292,0.97438005675834,0.63052641067166,0.748700997402412,51
"706_sleuth_case1202",93,7,"S3",6,0.742901027048965,0.131666076525467,0.167878841923018,40.2251868596259,0.536785782033952,4,338.16,"x5","x3","x3",0.999723973752956,0.517437315523119,0.511183916892251,0.296128288066476,0
"712_chscase_geyser1",222,3,"S3",6,0.903282155694971,0.0826325966588675,0.104040213211257,111.62037337811,0.813602332566672,3,392.096000000001,"x1","x2","x2",0.695548121617015,0.666666914146166,0.666666914146166,0.0835543380949102,0
"auto_insurance_losses",159,24,"S3",6,-0.250995375858387,0.406581185853914,0.539902280403981,71.9251655624788,-6.89268719872486,14,405.805,"x1*x10","x7","x6",0.999999752930624,0.999997477309452,0.999983739004985,0.323849053040194,15
"auto_insurance_price",193,24,"S3",6,0.904344438619082,0.0533270437461605,0.0888528053751819,188.457866959517,0.778801545282754,8,460.57,"x7","x10*x15","x12",1,0.99999999965413,0.999973752670715,0.285088648343759,13
"first_principles_ideal_gas",30,4,"S3",6,0.957731849625641,0.0506533142813944,0.0860248094839004,38.4502294995991,0.845345836838453,6,361.867999999999,"x1*x1","x3","cos_deg(x3)",0.996803194091101,0.996110843603783,0.995108375783354,0.0881101198278046,0
"first_principles_newton",30,4,"S3",6,0.428066383500371,0.291577378249376,0.420376551122318,9.98329112845965,-2.90634088774278,6,263.075000000001,"p0(x3)","x1","p0(x2)",0.99999447478461,0.999947329132825,0.946939058052951,0.325908266648953,0
"first_principles_planck",100,3,"S3",6,0.413513657691821,0.12100400494949,0.397519862344297,82.2360226352075,-13.9192651852757,5,418.911,"x1*x2","x1*x1","(x1*x2)*(x1*x2)",0.999998613412564,0.999924319571727,0.999908663139435,0.00818782759614746,0
"first_principles_rydberg",50,3,"S3",6,0.998287118522788,0.01709251576359,0.0198997159812316,73.5032599442725,0.995989988362815,5,383.125,"sigmoid(cos_deg(troot(x1)))","x1","x2*sigmoid(cos_deg(troot(x1)))",0.999999999998219,0.999991786886944,0.999942920029845,0.569022775410477,0
"nikuradse_1",362,3,"S3",6,0.966791602922035,0.0517170602169269,0.0782577492244625,334.964032115033,0.933285085800119,2,327.866999999998,"p0(x1)","sin_deg(p0(x1))",NA,1,1,NA,0.152571125019066,0
"solar_flare",1066,10,"S3",6,0.349380996312886,0.0513797740624632,0.100958331684559,732.91339105885,0.120082741909619,4,753.600999999999,"x3","x4","x2",0.999992417427544,0.995325389470432,0.973507467377544,0.209493041264626,0
"strogatz_bacres1",400,3,"S3",6,0.34788980876144,0.149554643757085,0.181553708050139,1184.72847621307,-0.0507999941507873,5,334.181,"x1","sin_deg(x1*x2)","sigmoid(x2)",1,1,1,0.0245198014527286,0
"strogatz_bacres2",400,3,"S3",6,0.949760123443772,0.507858926969015,0.514946470688043,1035.11296133669,-2.15159594278519,5,333.670999999998,"x1","sin_deg(x1*x2)","sigmoid(x2)",1,1,1,0.0245198014527286,0
"strogatz_barmag1",400,3,"S3",6,-0.569666360668756,0.529431702649661,0.542162182793718,416.46422853677,-13.4541986468632,5,353.937000000002,"x1","x2","x2*x2",1,0.999999999884577,0.999999995977798,0.00683849284926243,0
"strogatz_barmag2",400,3,"S3",6,-0.149513381689283,0.28490976306476,0.326965422604905,541.895534006917,-8.27126266715717,5,327.624,"x2","x2*x2","cos_deg(x2)",1,1,1,0.00683849284926243,0
