"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",17,FALSE,FALSE,FALSE,FALSE,3,0.714244403037591,0.714244403037591,0.00097761054921165,683.748086912524,0.999999912410726,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x5",1,0.999999981906047,0.363804552251201
"P2",17,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000942875462339859,673.695386157928,0.999999913690155,4,NA,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x9",1,0.999999914452579,0.322865270918774
"P3",17,FALSE,FALSE,FALSE,FALSE,8,0.35623118959568,0.35623118959568,0.0021084773101317,601.498098465699,0.999999343246383,8,NA,"x8*(troot(x4)*troot(x4))","(((x8*x4)*(x8*x4))*x7)*troot(x1)","troot(x4)*troot(x4)",0.999999999999998,0.999999999999998,0.999999999999998
"P4",17,FALSE,FALSE,FALSE,FALSE,6,0.543291565763375,0.543291565763375,0.00153485293062334,697.519928711663,0.999999802091033,6,NA,"troot(x4*x4)","x7*troot(x4*x4)","x9*troot(x4*x4)",1,0.99999895536482,0.99999895536482
"P6",17,FALSE,FALSE,FALSE,FALSE,5,0.635460476104504,0.635460476104504,0.00173899919351637,694.413008035452,0.999999792254597,5,NA,"troot(x4*x4)","x9*troot(x4*x4)","x5*x5",1,0.999999999129175,0.999999999129175
"P5",18,FALSE,FALSE,FALSE,FALSE,9,0.457688000233814,0.457688000233814,0.00175049753958818,678.992317869562,0.999999643736994,9,NA,"x9*troot(x4)","x9*(troot(x4)*troot(x4))","troot(x4)*x7",0.99998197402506,0.99998197402506,0.99998197402506
"P1",18,TRUE,FALSE,FALSE,FALSE,5,0.497621221302682,0.397145465563218,0.000869017644272137,687.684548542456,0.999999887346906,6,NA,"x4","troot(x6*(x4*x4))","x4*x6",0.999999344768759,0.999999272113518,0.999999272087661
"P2",18,TRUE,FALSE,FALSE,FALSE,1,0.999999656085019,0.999999312170039,0.000806553839305805,684.777371260963,0.999999910955955,2,NA,"troot(x4*x4)","troot(x6*(x4*x4))",NA,1,0.999853332154555,NA
"P3",18,FALSE,FALSE,FALSE,FALSE,12,0.623235737075733,0.623235737075733,0.0035164223456591,595.856756584745,0.999996627202249,12,NA,"x4","troot(troot(x4))*(x9*x4)","x7*troot(x4)",0.999999999999998,0.999739002367542,0.999739002367542
"P4",18,FALSE,FALSE,FALSE,FALSE,5,0.635460476104504,0.635460476104504,0.00173813584912633,694.413008035451,0.999999792379475,5,NA,"troot(x4*x4)","x9*troot(x4*x4)","x7*troot(x4*x4)",0.999999999999998,0.999999999999897,0.999999999999895
"P6",18,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.00082226387849379,687.684548542454,0.999999894328717,3,NA,"troot(x4*(x6*x4))","x4","x6*x4",1,0.979234563170547,0.973520816530843
"P5",19,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000911890292051964,673.69538615793,0.999999914829159,4,NA,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x9",1,0.999999989416755,0.572458401488469
"P1",19,FALSE,TRUE,FALSE,FALSE,9,0.504528782637958,0.449476464324767,0.0268809736487593,670.654598306577,0.999109242623148,10,NA,"x2*x4","x6*(x2*x4)","x4",1,1,1
"P2",19,FALSE,FALSE,FALSE,FALSE,4,0.485227390491439,0.485227390491439,0.000923746736304371,683.81122596715,0.999999912015292,4,NA,"x6*troot(x4*x4)","troot(x4*x4)","x9",0.999999999999999,0.999999999999999,0.464617941924187
"P3",19,FALSE,FALSE,FALSE,FALSE,10,0.0832279975924462,0.0832279975924462,0.00310848782467036,609.985096199328,0.999998712174325,10,NA,"x10*(x8*x4)","x8*x4","troot(1+((x4*x4)+x6))",0.999999994732045,0.999999994732045,0.999999994732045
"P4",19,FALSE,FALSE,TRUE,FALSE,11,0.749212298762698,0.726413435768613,0.0478187019136864,684.529487708496,0.996066890508882,12,NA,"x9","x7","x4",0.6688214272433,0.546790812526191,0.510344131257356
"P6",19,FALSE,FALSE,FALSE,FALSE,4,0.4825167766179,0.4825167766179,0.00108246605098287,654.212853059608,0.999999836110317,4,NA,"troot((x6*x4)*(x6*x4))*x6","troot((x6*x4)*(x6*x4))","x6",0.99999999979845,0.99999999979845,0.999999999797179
"P5",20,FALSE,FALSE,FALSE,FALSE,4,0.482233588528097,0.482233588528097,0.000986473385446303,673.488289482678,0.999999908328609,4,NA,"(troot(x4)*troot(x4))*x6","troot(x4)*troot(x4)","x6",1,1,0.121536438412537
"P1",20,TRUE,FALSE,FALSE,FALSE,3,0.727559147547627,0.636745530063503,0.000842260135632372,687.684548542456,0.999999891680688,4,NA,"troot(x4*(x6*x4))","x4","x4*x6",1,0.999772567484985,0.993903377201041
"P2",20,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000913684614338833,683.955183587773,0.999999915879781,4,NA,"x6*troot(x4*x4)","troot(x4*x4)","x9",1,1,0.597987294888388
"P3",20,FALSE,FALSE,FALSE,FALSE,4,0.637688854825079,0.637688854825079,0.000951735237333701,678.62037605492,0.99999992201101,4,NA,"troot(x4*x4)*sin_deg(x6)","troot(x4*x4)","x5",1,1,0.494253968220593
