"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",13,FALSE,FALSE,FALSE,FALSE,4,0.391857353162302,0.391857353162302,0.000966297523308057,0.00162459209925439,683.748086912524,0.999999910823523,4,2212.40099999995,"troot(x4*x4)","troot(x4*x4)*x6","x3",1,1,0.201470533199823
"S2",13,FALSE,FALSE,FALSE,FALSE,14,0.32329713261767,0.32329713261767,0.0916927688227822,0.642787518090758,643.313434575309,0.986039643603839,14,2392.97200000001,"sin_deg(x4)*x4","x4","sin_deg(x4)",1,1,1
"S3",13,FALSE,FALSE,FALSE,FALSE,14,0.599115258144629,0.599115258144629,0.0976675149750954,0.653658025009588,519.773925726721,0.985563469567336,14,2469.09499999997,"troot(x4)*troot(troot(troot(exp_dbl(troot(x4*x10)))))","x7*(x2*x4)","troot(x4)",1,1,1
"S4",13,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917665470909636,0.00158984504024827,683.955183587773,0.999999914597373,4,2260.30300000001,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,1,0.581469780047006
"S5",13,TRUE,FALSE,FALSE,FALSE,4,0.825691261058478,0.782114076323097,0.000809361491853457,0.0014947264943091,684.777371260963,0.999999924510752,5,2179.74699999997,"troot((x4*x6)*x4)","troot(x4*x4)","x5",1,0.878256850882889,0.358737088984891
"S6",13,TRUE,FALSE,FALSE,FALSE,2,0.995239647353662,0.992859471030492,0.000829662507676722,0.00180501247047903,687.881431327977,0.999999889916546,3,2190.185,"troot(x6*(x4*x4))","x4*x7","x4",1,0.999999999999998,0.999999999999269
"S1",14,TRUE,FALSE,FALSE,FALSE,2,0.714245609496639,0.571368414244959,0.000821321420665611,0.0016144770871089,684.777371260963,0.999999911930525,3,2221.489,"troot(x4*x4)","troot((x6*x4)*x4)","x5",1,1,0.323548597077888
"S2",14,FALSE,TRUE,FALSE,FALSE,5,0.572257118261077,0.486708612421956,0.00171876434077144,0.00263735638389622,696.058759442938,0.999999764983002,6,2293.99400000001,"troot(x4*x4)","troot(x9*(x4*x4))","x7*troot(x4*x4)",1,1,1
"S3",14,TRUE,FALSE,FALSE,FALSE,8,0.546160286976573,0.489430322848645,0.00145015625873521,0.00268038437309605,714.060387586389,0.999999757251927,9,2266.745,"troot((x6*x4)*x4)","x4","x6*x4",1,0.999999999999986,0.999999999996667
"S4",14,FALSE,FALSE,FALSE,FALSE,5,0.579508471598203,0.579508471598203,0.00158153386571445,0.00243866398617682,696.349182480172,0.999999799060385,5,2293.71400000004,"troot(x4*x4)","troot(x4*x4)*x9","troot(x4*x4)*x7",1,1,0.993192873634988
"S5",14,FALSE,FALSE,FALSE,FALSE,10,0.517209052543437,0.517209052543437,0.0125146756629445,0.0650533498992822,576.157034846163,0.99985701154734,10,2375.70999999996,"x4","x4*troot(x4)","(x2*x4)*x7",1,1,1
"S6",14,FALSE,FALSE,FALSE,FALSE,7,0.486070042357344,0.486070042357344,0.00153190717236892,0.0024191784381036,697.901528862949,0.999999802258674,7,2356.364,"x9*troot(x4*x4)","x7*troot(x4*x4)","troot(x4*x4)",1,1,1
"S1",15,FALSE,FALSE,FALSE,TRUE,9,0.486985605821245,0.429984126310236,0.00177938447256365,0.00302263372004887,645.070708222123,0.999999691302806,10,2461.16600000003,"x4","x4*x7","(troot(x4*x7)*troot(x4))*x7",1,1,1
"S2",15,FALSE,FALSE,FALSE,FALSE,5,0.367301719022639,0.367301719022639,0.000921927163963281,0.001620682559844,683.811225967151,0.999999911252209,5,2301.592,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.541866932367574
"S3",15,FALSE,TRUE,FALSE,FALSE,6,0.456072236430277,0.365417667925876,0.00152694016278024,0.00242771851270383,680.371467436166,0.999999800860095,7,2251.89299999998,"troot(x4*(x4*x9))","x9*troot(x4*(x4*x9))","x7*troot(x4*(x4*x9))",1,1,1
"S4",15,FALSE,FALSE,FALSE,FALSE,5,0.657892232970419,0.657892232970419,0.0017865112250855,0.00298440521286207,688.281119959116,0.999999699061872,5,2379.853,"x9*troot(x4*x4)","troot(x4*x4)","x5",1,1,0.999999869958789
"S5",15,FALSE,FALSE,FALSE,FALSE,5,0.310981563846703,0.310981563846703,0.000923819563028413,0.00161008489360574,683.81122596715,0.99999991240906,5,2392.61599999998,"troot(x4*x4)*x6","troot(x4*x4)","x9",1,0.999999922090227,0.466926596818602
"S6",15,TRUE,FALSE,FALSE,FALSE,3,0.723036512776154,0.630715350368206,0.000828796296665178,0.0018093372831436,687.881431327977,0.999999889388393,4,2285.533,"troot((x6*x4)*x4)","x4","x7*x4",1,0.999999999938261,0.999999999926293
"S1",16,FALSE,FALSE,FALSE,FALSE,5,0.579508471598203,0.579508471598203,0.00160985816467569,0.0024549849114075,680.959486335405,0.999999796361781,5,2216.89799999999,"(troot(x4)*troot(x4))*x7","(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)",1,1,1
"S2",16,FALSE,FALSE,FALSE,FALSE,4,0.740209812033418,0.740209812033418,0.0017648677502745,0.00267253498580121,692.722050182159,0.9999997586716,4,2335.96299999999,"troot(x4*x4)*x7","x9*troot(x4*x4)","troot(x4*x4)",1,1,1
"S3",16,FALSE,TRUE,FALSE,FALSE,7,0.136222999807925,0.0128263358614596,0.003540234905704,0.0140778105206605,653.628675153362,0.999993303746799,8,2491.80100000004,"x5","x8*troot(x4*(x4*x7))","troot(1+(sin_deg(x4)+(x10+(((x4*x9)*x4)+1))))",1,1,1
"S4",16,FALSE,FALSE,FALSE,FALSE,7,0.453935754984224,0.453935754984224,0.00165014641106339,0.00296929322600264,689.884283537256,0.999999702101847,7,2379.83500000002,"x9*troot(x4*x4)","troot(x4*x4)","x5",1,1,0.999999945641092
"S5",16,FALSE,FALSE,FALSE,FALSE,9,0.386267437758642,0.386267437758642,0.00220088099224178,0.00484177880661126,613.141227461296,0.999999207915479,9,2321.973,"x7*x4","x4","x7*(x8*(x8*x4))",1,1,1
"S6",16,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917559258610035,0.00158977434701189,683.955183587773,0.999999914604968,4,2236.76399999997,"troot(x4*x4)*x6","troot(x4*x4)","x9",1,1,0.58202165227616
