"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"P6",6,0.754754530488069,1.52212908612084,2.11510116288277,627.93299999999,"x7","x5","x5*x5","x6","exp_dbl(x4)"
"P6",7,0.753759888695822,1.511249269143,2.11955869168661,638.343999999997,"x4","x7","x6","x5","x9"
"P6",8,0.77273304718172,1.48187087361638,2.04735367411973,637.906999999992,"x4","x5","x9","x6","x8"
"P6",9,0.76505852434719,1.50040338379908,2.07639214374712,629.167000000001,"x5","x4","x5*x5","x6","troot(x7)"
"P6",10,0.764936546493115,1.50055841606639,2.07685974882135,616.934999999998,"x6","x5*x5","troot(x7)","sin_deg(x4)*x5","x4"
"P6",11,0.765189830576948,1.49904940958332,2.07573282743071,617.661999999997,"x6","troot(x7)","x5","x9","x8"
"P6",12,0.758198776907084,1.51495566646526,2.1018658867738,655.366000000009,"x4","x9","x8","x6","x5"
"P6",13,0.767965406975832,1.50960125292514,2.06577193915551,620.343999999997,"x5","exp_dbl(x5)","x6","x4","x7"
"P6",14,0.770266909505605,1.49138464449566,2.05667603535331,596.347000000009,"x5","exp_dbl(x5)","x4*sin_deg(p0(x5))","x7","x6"
"P6",15,0.754887816764351,1.51763065648124,2.11502816167186,648.339000000007,"x7","x5","x6","exp_dbl(x4)","exp_dbl(x5)"
"P6",16,0.755478616255821,1.51672301444271,2.11275220635811,643.684000000008,"x5","exp_dbl(x5)","x9","x8","x7"
"P6",17,0.759772680187378,1.50602442928891,2.09640254173098,624.889999999999,"exp_dbl(x5)","x5","x6","x9","x8"
"P6",18,0.762814819963187,1.51681804536252,2.0847428587103,605.917999999991,"exp_dbl(x5)","x6","x5","troot(x7)","exp_dbl(x5)*x4"
"P6",19,0.756175957170101,1.51495065179994,2.11028203752998,636.642999999996,"x6","exp_dbl(x5)","x3","x4","exp_dbl(x4)"
"P6",20,0.764938580032788,1.50056499361945,2.07685252391146,620.725000000006,"x6","x5","x4","x5*x5","troot(x7)"
"P6",21,0.765489316527005,1.49841191953514,2.07463257175445,603.712,"exp_dbl(x5)","x5","x6","x3","x9"
"P6",22,0.770262943030916,1.49074051184477,2.05669806568573,639.747999999992,"x5","x6","x8","x9","x7"
"P6",23,0.762328135669528,1.50695448408677,2.08678260070372,631.47600000001,"p0(x7)","x4","x6","x5","x5*x5"
"P6",24,0.758149245462374,1.50639897927297,2.10281428335808,665.817999999999,"x9","x8","x6","x5","x7"
"P6",25,0.768534229214914,1.49436600237946,2.06318383303414,707.71100000001,"x9","x8","x5","exp_dbl(x5)","p0(x5)*x4"
"P6",26,0.769643782842449,1.48599215336429,2.05920636968571,644.883999999991,"exp_dbl(x5)","x4","x5","troot(x4)*x5","x6"
"P6",27,0.756160162974282,1.5189268062095,2.10964098258679,629.834000000003,"x9","x8","x5","x4","troot(x7)"
"P6",28,0.770262410768147,1.49139105781971,2.05669393804886,610.202999999994,"x5","x6","x9","x8","x4"
"P6",29,0.754000681253238,1.5259578382648,2.11799318964877,632.807000000001,"x9","x5","x8","x6","p3(x5)"
"P6",30,0.754861207045518,1.51769739567686,2.11511053863683,635.109000000011,"x5","x7","x6","x9","x8"
